PDBcode,is_drug,has_clinical_trials,LE,Vina_dLE
5nap,False,False,0.38565749842223285,0.010985611501283124
5nih,False,False,0.6220970767002157,0.08618172500842754
5ne5,False,False,0.6290583158226797,0.23706601703343866
5ndf,False,False,0.3783809418482284,0.17901609846007832
5nau,False,False,0.39285942364676024,-0.017152493197751976
5njz,False,False,0.3310833241171998,0.03987177047131407
5nk2,False,False,0.2774205568982039,-0.025109894385208595
5nk3,False,False,0.32511341802476396,0.03845579090085935
5nk6,False,False,0.27989017609907807,0.002645538408616534
5mz8,False,True,0.3922063993388368,-0.24627488746085852
5nk4,False,False,0.3475625845936216,0.04777271695072748
5nk8,False,False,0.24375808977277413,-0.005142965299204399
5nlk,False,False,0.30705598730869443,0.05997486693451043
5nk9,False,False,0.24529129533388924,-0.020692717744755614
5nk7,False,False,0.26054482569223003,-0.030156561222195084
5nka,False,False,0.21189332743500794,-0.04529444962073317
5nkc,False,False,0.31775767051248277,0.027375523040090662
5nkb,False,False,0.35393171175957366,0.08787518993483258
5nkd,False,False,0.30321839276615953,0.026693685390682155
5nkg,False,False,0.306813867779197,0.035993421461625985
5nkh,False,False,0.2643442398474211,0.010368458751485695
5nki,False,False,0.31775767051248277,0.03207125698863295
5nvw,False,False,0.26273220269871866,0.0235367692984255
5nvv,False,False,0.2676631398594558,0.022091836921495613
5nvx,False,False,0.2659985680941606,0.029971813125809692
5nw0,False,False,0.2270783193419217,0.017069289193931587
5nw1,False,False,0.24901993608815035,0.014092151374108476
5nw2,False,False,0.2448696038200145,0.022426848634978864
5nwe,False,False,0.33142289675732006,0.026817749253493162
5o5a,False,False,0.2159681991164504,-0.0257998689456449
5nz4,False,False,0.42650323599097756,0.1090939587751941
5nze,False,False,0.43397383407362194,0.10260621974211341
5nyh,False,False,0.31816927371262854,-0.0008808308483116911
5nzf,False,False,0.2736955479368853,-0.03255265574342729
5nzn,False,False,0.24856717256799005,-0.06808282022448461
5o2d,False,False,0.32146209931379405,-0.15726435257390983
5nn5,False,False,0.6754408514390987,0.18652873298954917
5nwi,False,False,0.17431395526170526,0.06204232665616233
5nn6,False,False,0.5355545638467234,0.14005625031380697
5ogb,False,False,0.3902473264150664,0.01895301181955844
5o9o,False,False,0.13023609491669036,-0.025681652390531075
5o9p,False,False,0.14709997772015687,-0.013149206318826588
5o9q,False,False,0.15056795361925687,-0.010141835418725416
5o9r,False,False,0.15915622002155694,0.01305057381732235
5odx,False,False,0.2531702683562862,0.0039577945811877235
5o9y,False,False,0.15432492750994847,-0.01885457576903005
5oei,False,False,0.7161895682535234,0.13860651328234533
5o58,False,False,0.19842853405285024,0.02891239570206075
5o87,False,False,0.7481917170648518,0.24852529194237527
5oaj,False,False,0.42430409889305615,0.2734813907918494
5obg,False,False,0.38738446784912994,-0.09490348980268265
5oa6,False,False,0.146748646828418,-0.017533560282837275
5oku,False,False,0.8502898908609934,0.30272153806908014
5oot,False,False,0.24416889837214745,0.02653773118639981
5op4,False,False,0.29400418260730005,0.061081625451629935
5om2,True,False,0.17233311486100403,-0.11951759938674797
5op5,False,False,0.39390426253943783,0.03843885513216002
5oq8,False,False,0.2648666592937599,-0.016424630562742147
5om3,False,False,0.17403097806160506,-0.13872005016632544
5om7,True,True,0.19991250813230532,-0.08756143476620813
5oht,False,False,0.6289930133918874,0.1335807717188184
5orh,False,False,0.372680972531925,-0.01752755117876459
5orv,False,False,0.3568599745263246,0.07707508652584377
5ohy,False,False,0.5401817075142954,0.08993889601056967
5orw,False,False,0.23392781874947455,-0.012209824769335508
5os2,False,False,0.23260725848234046,-0.014228942552636875
5org,False,False,0.6711553357669935,0.19158528556692508
5os4,False,False,0.22212045636098113,-0.14400236974716352
5os5,False,False,0.3069736666686653,-0.03435026274751962
5ose,False,False,0.3312139289787846,0.1336520297312991
5os8,False,False,0.3179997900419802,0.046575383821663624
5os7,False,False,0.27844956489856815,-0.20969855627103096
5oqu,False,False,0.2884369954903389,-0.08321319430507061
5osl,False,False,0.2911835389030758,0.02954146139989733
5orj,False,False,0.38112035138197126,-0.03674199935934041
5ot8,False,False,0.33557766788349674,-0.13354337263257168
5ork,False,False,0.30816217090908604,-0.1636813982428615
5ota,False,False,0.5568991297971363,0.12637380141506643
5ovp,False,False,0.13970988622088437,0.022559459836008672
5ovc,False,False,0.1527436177446356,0.03109101464816814
5ov8,False,False,0.19509991686906325,-0.0246587772778489
5ot9,False,False,0.34551516132230864,-0.015187386329376107
5otc,False,False,0.4921191184511278,0.019223050431370882
5ovv,False,False,0.11931650413635442,-0.0014406136217052507
5otr,False,False,0.41767434734785214,-0.07510429953330611
5otz,False,False,0.3916404449386365,-0.07369526172827401
5ovr,False,False,0.22169242362133385,-0.009179279097352262
5qa8,False,False,0.3200472133132932,0.023263442429354964
5qay,False,False,0.29248523402353654,0.04865614114131966
5ovx,False,False,0.21829669722013184,-0.024462910015013835
5t7s,False,False,0.24213005643353747,0.0521551094363406
5qqp,False,False,0.2883755343790048,-0.03584650686979702
5qtt,False,False,0.2675516522621523,-0.020558233043318254
5owl,False,False,0.47300471282626205,0.14749237749315192
5sym,False,False,0.3177429703981918,-0.03784343032631047
5oxk,False,True,0.19649936774955865,-0.16539614386322044
5ost,False,False,0.4424146396994671,-0.08935650281179124
5sxm,False,False,0.21090547975465823,0.0811096046295439
5t9u,False,False,0.22441322303596162,0.07003041990865787
5t9w,False,False,0.18982110582719464,-0.026490910587377493
5t9z,False,False,0.2123067202142847,0.028843122883476246
5oss,False,False,0.44144443215626655,0.10242869116585863
5ta2,False,False,0.23004240130696443,0.0325076211863975
5tb6,False,False,0.41606584536833546,0.06876832087476858
5std,False,False,0.5093589601803076,0.09844230241235616
5ta4,False,False,0.2587543517715962,0.015454052723662537
5t8o,False,False,0.3844552847273973,-0.04301611715264634
5t8p,False,False,0.47060772948423707,0.03541111430840333
5tpx,False,False,0.3295112285610878,-0.02846368299368474
5t19,False,False,0.26516193985038616,-0.1548568760609672
5tbm,False,False,0.381888615273646,-0.032640871491135995
5tmp,False,False,0.17800755239985483,0.004803844778559464
5tcj,False,False,0.47734211125468823,0.038099856179978395
5tbe,False,False,0.2769060528980217,-0.0001235735707637676
5tkk,False,False,0.2162816507842536,0.07628491524008704
5tkj,False,False,0.21288592438305162,0.08017205549348777
5ttw,False,False,0.1798980386770153,0.07850777573676157
5twj,False,False,0.26411205342682614,-0.027783229729941513
5u6j,False,False,0.24707952100174918,-0.030212295235517665
5u28,False,False,0.3745747430249031,0.056809666820996224
5u0w,False,False,0.4799293313698898,-0.014400256949577509
5tef,False,False,0.22226572807867967,0.025660907589243675
5u4b,False,False,0.43314376761999485,0.06026448466623963
5u0z,False,False,0.3821735713352854,0.05926227889425828
5u0y,False,False,0.5161504129827117,0.1570728902003221
5ueu,False,False,0.37741073430502786,0.08403462337507309
5uc4,False,False,0.3815024791611346,-0.009873295971912555
5ucj,False,False,0.34554911858632065,-0.06696530024875451
5uez,False,False,0.35492722906477087,0.07185404309832603
5uf0,False,False,0.3225940081141948,-0.024539980876726875
5u8c,False,False,0.37881214520076206,0.023882923539049885
5ula,False,False,0.37144022634687046,0.13193734462452597
5ufc,False,False,0.1946883136689176,0.007464183932775592
5u12,False,False,0.34432665708188787,0.044682665850217164
5u11,False,False,0.4274620293277875,0.06658308367699091
5u13,False,False,0.31949356226961895,0.016908059952976572
5ufp,False,False,0.35752147966941583,-0.048181040209489864
5ufr,False,False,0.3475625845936216,0.05322449576327384
5ufs,True,True,0.3719963502736181,-0.03332123350311925
5u14,False,False,0.30221964970698245,-0.07903072137557603
5ulp,False,False,0.1841682201122524,-0.044795823438821894
5uoo,False,False,0.3642688321289472,0.07956824942976624
5ult,False,False,0.3611065148595351,0.169263146291051
5umx,False,True,0.29983006446169214,0.038574546390614986
5umy,False,False,0.2629801446264255,-0.09323310180169678
5uov,False,False,0.2938342845121774,0.10077091139689957
5upj,False,False,0.4204795126358017,0.0647197105135674
5upz,False,False,0.2658781522643307,0.0671602432659867
5var,False,False,0.30863379957591963,-0.07171743975104065
5ut6,False,False,0.25039791201907297,-0.09263281775589358
5uxf,False,False,0.21794389447714976,-0.07965268982627625
5v7a,False,False,0.5097584574039784,0.1419732434486947
5v79,False,False,0.37854967359487196,0.057122496128241586
5v82,False,False,0.4618187905634788,0.10302828589560686
5v0n,False,False,0.207211559971223,-0.0714996637089322
5vb5,False,False,0.2371501897488134,-0.02058052488795992
5uv2,False,False,0.29882392330578045,0.027197663123259642
5vc3,False,False,0.26826238569496197,0.038525006515450815
5vb7,False,False,0.26079178761231747,-0.06646204971526624
5vc4,False,False,0.27769495903163427,0.03630461648229138
5vb6,False,False,0.23384623973683308,-0.08335638274781208
5vcv,True,True,0.28071338249936945,0.002716169517761479
5uk8,False,False,0.2804212770024919,-0.021534645256634673
5vcw,False,False,0.245315507286839,-0.010974164522284724
5vd0,True,True,0.23825150641947354,-0.053987938196875494
5vcz,False,False,0.23958736275147796,-0.008438417837280424
5vd1,True,True,0.23969833420249767,-0.1130659039919299
5vcy,False,False,0.2478880272877497,0.015043973484365432
5vh0,False,False,0.38371708333583165,-0.09521727190078594
5vd2,False,False,0.2836430288062889,0.047129526420617456
5vd3,False,False,0.19838191080706713,-0.053377995212310035
5vm0,True,False,0.629102996433222,0.11288338212090275
5upe,False,False,0.36447463372902006,-0.059438477992176546
5vja,False,False,0.3891797736334176,0.08985233792247804
5upf,False,False,0.37681609097209845,-0.0835292172282059
5vo1,False,False,0.38172648510064433,0.09681923217670611
5wa5,False,False,0.21732648967693122,0.045891140195902104
5w44,False,False,0.2572762120440142,0.10101802651935463
5vyy,False,False,0.3124068289105886,0.0043952270254847
5vl2,True,False,0.6019371852236055,0.07104974859353812
5wa8,False,False,0.29179828247570727,0.03958808094929655
5vij,False,False,0.49221862691709717,0.09358803067120917
5vih,False,False,0.48445696657149256,0.09963358791440075
5wa9,False,False,0.3166222134086325,0.05868573990486791
5w1e,False,False,0.7117442536919497,0.13369205750927754
5wal,False,False,0.5179220963224692,0.17624829881742296
5we9,False,False,0.2884369954903389,0.15033368164734362
5wmg,False,True,0.33792622731962224,0.07704586269863342
5wij,False,False,0.2764778527946443,0.08363906350030666
5wlo,False,False,0.3333985921180195,0.07821509361920728
5win,False,False,0.353658616302969,0.0682571693946867
5wbm,False,False,0.3546647574588808,-0.011097762103235197
5w2s,False,False,0.5531261004624671,0.22490959949433545
5wbo,False,False,0.35740020372651576,-0.010236332343263599
5x74,False,False,0.26671887369441555,-0.03415347525752998
5vr8,False,False,0.2744545926618599,-0.020593442684673356
5x54,False,False,0.12348096004371092,-0.034341660240636576
5wl0,False,False,0.42950084274514205,0.025822133982062016
5wp5,False,False,0.2789719843449069,-0.03928756186495974
5wqc,False,False,0.3803213569346297,0.11357261628300352
5wuk,False,False,0.4100992653759399,0.07444168882854224
5xpi,False,False,0.2758374676668742,0.15790853928619944
5y8y,False,False,0.3852112029523605,0.14295388768565048
5y12,False,False,0.36791957355632654,0.07417211358006495
5y94,False,False,0.36891171622659075,0.14377326288335496
5xva,False,False,0.36673845132982136,0.07706935609462384
5vsj,False,False,0.19501171618331775,-0.05686240879567154
5xsr,False,False,0.4747842913680685,0.027761483360867378
5ya5,False,False,0.3510658679396581,0.019033830107906952
5xmx,False,False,0.3073132393087855,0.043187527515767876
5xo7,False,False,0.3755968680286094,-0.10571953391334703
5yj8,False,False,0.3861426021938331,0.001415435784775289
5yas,False,False,0.4025479297424976,-0.06899004718602172
5x62,False,False,0.3353932845494948,0.007951589666888572
5yfs,False,False,0.36673845132982147,-0.13120128464793718
5yft,False,False,0.3773029334668945,-0.1364586237228648
5yqx,False,False,0.429713740952114,0.0915497098836076
5ymx,False,False,0.33569180994740266,0.05157429258145669
5yyf,False,False,0.1491817429138257,0.04626181100255111
5yz2,False,False,0.2923277510600026,0.03478812444225551
5yh8,False,False,0.40040043478521564,0.09435731526270229
5yhe,False,False,0.3950853847659429,0.09232844255812332
5yhg,False,False,0.3555177901780233,0.06472490745136407
5z7b,False,False,0.5535034033959341,0.028714262448564343
5za7,False,False,0.3796745519058292,-0.028466083359013794
5za8,False,False,0.3286018317470907,0.010592419968131112
5zae,False,False,0.3699983486749754,0.020243310533937162
5z7j,False,False,0.3897703347466701,-0.030706166027454004
5zaf,False,False,0.3683684000023984,0.02097064796326336
5z66,False,False,0.3950853847659429,-0.08784815067243286
5z99,False,False,0.4450018598146688,0.080658074742975
5wyx,False,False,0.47611658593696116,-0.11506737036420199
5wyz,False,False,0.5490353423417209,-0.12783737481305088
5zaj,False,False,0.33413947787828174,0.05013627036507575
5zag,False,False,0.36412635409812755,0.04030518270448303
5zc5,False,False,0.31965104523315296,-0.015884212025078764
5yl2,False,False,0.22638176008013672,-0.1359260480555119
5zdb,False,False,0.21694918674346433,-0.06199415450413191
6a87,False,False,0.1645621255967147,-0.0021207095004676614
5zkc,True,True,0.4836695517538224,0.10234849296667894
5zhl,False,False,0.3042570855477037,0.07406667873597877
5zyg,False,False,0.23588979400350243,-0.04219529626133663
5z5f,False,False,0.29474905162433795,-0.19462293461660635
5zyl,False,False,0.2996728549060809,-0.019879855750037256
5zym,False,False,0.24491676668669785,-0.05958578743323281
6ajr,False,True,0.7317790394590418,0.14626140669785492
5zo8,False,False,0.3977850927122401,0.07729294221963512
5zg1,False,False,0.4766365057687242,0.05436872844772593
6ajv,False,False,0.36030444341175444,0.027167383967107522
5zni,False,False,0.22934213694272307,-0.08280003427635027
5zvw,False,False,0.2927116157836167,0.08688179928238719
5znc,False,False,0.4255977089506569,0.0588961578477285
6ajy,False,False,0.3585887079669365,0.07806482963893013
6ajz,True,True,0.2032752080167848,-0.03029301761829307
6arm,False,False,0.3214620993137941,0.012460957601851064
6aro,False,False,0.3179634721125556,0.01434151088283674
6as8,False,False,0.31919828171299275,0.09122818192778184
6b4l,False,False,0.33800538178118866,-0.03418054608338579
6b4u,False,False,0.25443101230469994,0.01814010295137358
6ayi,False,False,0.4124264065459944,0.006646609636272787
6b5q,False,False,0.2238462843672392,0.043563475177097855
6aqs,False,False,0.5127546865815097,0.19087269437911897
6abx,False,True,0.2235955230329965,-0.2590564146954693
6ayo,False,False,0.5630114373192998,0.10257436782847007
6b1k,False,False,0.37749158493362794,-0.053180188192025156
6b7a,False,False,0.554429510596262,0.10875918954441956
5zw6,False,False,0.27165811209616403,0.06463330551708749
6ayq,False,False,0.5562199845168958,0.10220043043716984
6ayr,False,False,0.495480774018873,0.10515755595797587
6ayt,False,False,0.4808348584102103,0.12821904302230977
6ays,False,False,0.4993076100327494,0.15992176203042177
6bbx,False,False,0.2209706838635871,-0.00749047550548077
6b7b,False,False,0.3271216433157976,-0.005333441076607899
6bhv,False,False,0.16145135525715204,-0.06786791396162449
6c7q,False,False,0.3655399596588089,0.1074518494071285
6bdy,False,False,0.286247158856884,0.036441627754197806
6bm5,False,False,0.2937932175262218,0.04084424991717839
6bm6,False,False,0.24449230088654758,-0.014005751904674808
6c0s,False,False,0.208172792421517,-0.02543286867888812
6cdj,False,False,0.3243265215841958,0.12159256320174279
6cbf,False,False,0.3343981998898019,-0.08723756953744118
6cdl,False,False,0.3021503491681824,0.10300091957483835
6cbg,False,False,0.38323197956423144,-0.157091833502603
6c2r,False,False,0.3635424735404548,0.10117734601215451
6bs3,False,False,0.29278707637031015,-0.022919241539917527
6cjr,False,False,0.3918462465387093,0.0302555517918301
6ckr,False,False,0.3419145203968961,0.05045239141610511
6cks,False,False,0.34263974783741985,0.1061749879791384
6cdp,False,False,0.2296033466658925,0.09727860190093406
6cdo,False,False,0.23430512168294146,0.09431298342990267
6c9s,False,False,0.3107089657099876,-0.033644517610469826
6bs4,False,False,0.24317782615059844,-0.03995784118162848
6c9v,False,False,0.31331235595090917,-0.03057878790093665
6c85,False,False,0.6621666482343996,0.29098930335292694
6cfc,False,False,0.1428145503591262,-0.051318584681370794
6cwh,False,False,0.48769099171549446,0.1100512237497683
6cn5,False,False,0.2988239233057804,-0.10299793133560528
6cwn,False,False,0.43012534415225967,0.02339073365902295
6cjs,False,True,0.3875123069607045,0.12226197053333114
6cq1,False,False,0.12747034490666156,-0.034648703563231444
6cvf,False,False,0.34500580236212824,0.11717744472453873
6cvv,False,False,0.1805211970703542,0.02477587706053814
6cpw,False,False,0.23842334306312268,-0.03134504006582265
6czb,False,False,0.20280683196144658,0.0729564557469403
6czc,False,False,0.22388375445166625,0.017359093875761504
6d15,False,False,0.3380634283863375,0.005993155255774892
6ckw,False,False,0.3627434790931131,0.07575306304968636
6d17,False,False,0.3445768685009239,-0.04296830656820392
6d16,False,False,0.38333978040236477,0.016608497828279223
6d18,False,False,0.4414444321562665,0.024175081777197762
6d9x,False,False,0.3386024325770044,-0.08492449773369667
6d19,False,False,0.4987944780432345,0.09945584589248628
6d9s,False,False,0.2248725483462691,0.01491010640357134
6d5e,False,False,0.2819481920998066,-0.009997388968018993
6d3q,False,False,0.9587267539393789,0.37167855409829015
6d5h,False,False,0.2848294145008265,-0.04112772104111881
6d5g,False,False,0.28014742809916915,-0.059447326689223756
6czf,False,False,0.2188357014107988,0.03223231046079657
6det,False,True,0.9304290339293617,0.3870555351517333
6d5j,False,False,0.3312139289787846,-0.02075964274888711
6dai,False,False,0.3071245878420521,-0.09420454366449402
6dar,False,False,0.3015405044267421,0.0413126790551362
6dak,False,False,0.2909005617029756,-0.023208261875335534
6dh1,False,False,0.36917640874606905,0.16402974535293247
6dh2,False,False,0.3701341777310235,0.16856372272661374
6dh6,True,True,0.35494277014669845,0.13370690576977284
6dh7,False,False,0.3441002753218078,0.13275813523065033
6dh8,False,False,0.3341394778782817,0.12822228933674928
6dgl,False,False,0.24992546312847091,-0.02534411718625152
6dif,True,True,0.3460406904082089,0.09817116174428293
6dj1,True,True,0.31004458445757854,0.09609262003788362
6dil,True,True,0.2626028416929585,0.026091532737281802
6dj2,True,True,0.23976781198052735,0.018249165185061724
6d50,False,False,0.5276436408021646,0.13173704900879957
6dl2,False,False,0.4618187905634789,0.11090565907285942
6dj5,False,False,0.263249646721759,0.07863991369211201
6dj7,False,False,0.29610734218481877,0.1197426851112516
6d56,False,False,0.32159526505501773,-0.011716055078594386
6d55,False,False,0.2940299566217304,-0.03176414410323476
6dgr,False,False,0.3031457569073103,0.05209599963764144
6dyn,True,True,0.541618360991727,0.19427341249813063
6dyr,False,False,0.3824110347199847,0.050089472031072724
6dq4,False,False,0.23044101922640117,-0.04152097525446625
6dpx,False,False,0.3636514273287286,0.04061109728445586
6dpt,False,False,0.38629783540074525,0.10268997193807276
6dy7,False,False,0.31542525237832375,-0.002832564042709398
6dpz,False,False,0.24381315560630723,-0.07243702435968986
6dpy,False,False,0.22275965191885447,-0.024148069905584962
6d78,False,False,0.20827121927372572,0.02098949722349739
6dys,False,False,0.3607959301277178,0.026312550058154416
6e4a,False,False,0.2630794348720746,0.0915153269352333
6e5l,False,False,0.4240228793153169,0.05791266689777353
6e5t,False,False,0.46825279848154583,0.022793688362359177
6e6m,False,False,0.4110616169876166,-0.030570473732926838
6dzx,False,False,0.8240296066916976,0.2811957265695135
6dyu,False,False,0.6359269442251112,0.2289756834474549
6dyw,False,False,0.4154771126176627,0.1820647074307361
6dyy,False,False,0.4644477400353772,0.22316131158233604
6dyv,False,False,0.5999116642123622,0.22928952059748609
6e1y,False,False,0.4161802277313233,0.07309792779770312
6e1z,False,False,0.3706192815026238,0.05506568144641839
6e7j,False,False,0.2799259676816995,0.086544487014928
6e9a,False,False,0.40409144174304396,0.16815443582347678
6ei5,False,False,0.32511341802476396,-0.04980676221985043
6edr,False,False,0.14045959204972117,0.010993108559571424
6e22,False,False,0.43125725295266043,0.16557047722263304
6dyz,False,False,0.5680124162010701,0.17705033449659388
6e23,False,False,0.39949722367082946,0.10301611188354427
6eif,False,False,0.37923472448624496,0.07662035554238678
6dz0,False,False,0.5110568233809084,0.14577474250912256
6eiq,False,False,0.29067417994289546,0.03005534799527926
6eij,False,False,0.23749504648407063,0.002831747696362374
6dz2,False,False,0.35355504294868406,0.10001840456628543
6dz3,False,False,0.38952268008627394,0.1481360448425289
6eiz,False,False,0.5280354553869188,0.2183870599251866
6ekq,False,False,0.30901110250938657,0.06230518417733536
6e7r,False,False,0.3435972047438519,0.01905767178352853
6eis,False,False,0.28918444190881976,-0.08209911253131764
6e7t,False,False,0.31195406539042825,-0.0020683143127962823
6eln,False,False,0.3735299041322255,0.002496352828723645
6el5,False,False,0.31150130187026814,0.0376059493919362
6eog,False,False,0.24619016408714867,0.029994239068917627
6eol,False,False,0.30582117770825734,0.0858524424483108
6elo,False,False,0.37146294023584164,-0.03079315567943614
6elp,False,False,0.32162380057099416,-0.023041361922716393
6ej2,False,False,0.37838094184822835,0.0008123062655446109
6ej3,False,False,0.28766653655897373,-0.09823137929246421
6epa,False,False,0.31083957057157224,0.029464247805728486
6eq2,False,False,0.800033140123203,0.2595549282279436
6eir,False,False,0.2421638027828662,0.03790725057850217
6eq3,False,False,0.5220929341848152,0.1324040415066695
6eq5,False,False,0.6438297256679087,0.08815550229821412
6eq7,False,False,0.5592961131391612,0.04389371875805093
6evn,False,False,0.12070846301631437,0.0023589406535746535
6exj,False,False,0.11762796253763902,0.0002664694421551239
6ep4,True,False,0.40371413880957707,0.19138057431179994
6euw,False,False,0.3639281949977921,0.06330767481894536
6eux,False,False,0.2772786247602226,0.00891286846984744
6ey8,False,False,0.2721264881515022,-0.06379801771127906
6epz,False,False,0.42166063486230676,0.05695536733319111
6eq1,False,False,0.1391493218625907,-0.08750817120132356
6ey9,False,False,0.26758324041472153,-0.06364514913433765
6eya,False,False,0.32774236749666247,-0.0005162380446316733
6eqp,False,False,0.3679732609302585,0.052305114643475446
6eyb,False,False,0.2605007253493573,-0.09377298456919461
6eqv,False,False,0.18350782674251082,0.02171119352088064
6eqx,False,False,0.23003307879110665,0.10466134841278062
6eqw,False,False,0.2768823065595518,0.11579001256250224
6eq8,False,False,0.47244889060202444,0.0936766935796788
6exs,False,False,0.2459220804238959,0.027970348155282303
6eyt,False,False,0.31077688023801164,-0.08920263565710006
6f1n,False,False,0.2742870615680624,0.018033235086662304
6f05,False,False,0.2639808176238811,0.06749587925085625
6f20,False,False,0.41815945111945246,0.15210069781736196
6fa4,False,False,0.34144614434155784,0.09237551435168473
6fgg,False,False,0.2491940759035966,0.05163834120557785
6f9g,False,True,1.290376032456779,0.770122902836135
6fcj,False,False,0.4855888753718932,0.12813936569803194
6fmc,False,False,0.19966871239068054,0.06704742928749405
6ezq,False,False,0.23443088932743042,-0.0047249394822770924
6exi,True,True,0.36101933318042845,-0.07244235386291539
6fmj,False,False,0.2770912743380873,0.0201433131828745
6fnf,False,False,0.2896462843836127,-0.07251762789128786
6fhk,False,False,0.3778060040448504,0.03610009313882355
6fng,False,False,0.2621133676171096,-0.1022257185034559
6fnj,False,False,0.25146730646739507,-0.11953566327455654
6fni,False,False,0.30176076776087407,-0.08309236043129925
6fo5,False,False,0.24669493422786787,0.03092838619381533
6fba,False,False,0.5319971361883212,0.006442032555720327
6faa,False,False,0.339572640120205,0.09592086955530604
6fnq,False,False,0.4453252623290688,0.14974978791943266
6f90,False,False,0.5821245259203515,0.12373279946172014
6fsy,False,False,0.4081045729444646,0.07048601901695127
6fs1,False,False,0.221432949510943,-0.024970624134963995
6fnr,False,False,0.690258566644344,0.30696601084914266
6fh3,False,False,0.2606220012922573,0.04924737106503302
6ftz,False,False,0.17716833397575915,-0.14608550807027268
6g2b,False,False,0.28675022943483985,-0.1087645129458081
6fuh,False,False,0.18965760788935895,-0.12719128391752216
6fui,False,False,0.20889572068084336,-0.11493653321084905
6g2c,False,False,0.33313863220213796,-0.0397638846690992
6ftf,False,False,0.5239120733283164,0.05057219755033627
6g2e,False,False,0.30931980490949584,0.003716221232995511
6fuj,False,False,0.2781261623841679,-0.03950633371510487
6g2f,False,False,0.2925984249035766,-0.09058422769214584
6ftp,True,True,0.2026987451794455,-0.02504116614931963
6g0z,False,False,0.2580752064913558,-0.0579695611335948
6fs0,False,True,0.28848910382386117,-0.05874999397219853
6g2o,False,False,0.3405787812761168,-0.0011415174484395625
6g2s,False,False,0.3934358864840996,0.10241295373039931
6g24,False,False,0.23515405328324201,-0.10600252341680372
6g25,False,False,0.26562126516069373,-0.12879031890308365
6g27,False,False,0.21325161799548878,-0.19668522717458442
6fz4,False,False,0.29932699388373624,0.028867900203072224
6g29,False,False,0.2940699063440976,-0.12106362268131923
6g2l,False,False,0.2864395093719847,0.03102575338472402
6g2m,False,False,0.3124068289105887,0.03400088910884544
6g3a,False,False,0.5691237448414637,0.1736226759191246
6g14,False,False,0.20713931047332504,-0.012631083494551307
6g9i,True,True,0.24264008648589197,-0.03761100387923384
6ge7,False,False,0.3919638474530367,0.18034903426343019
6g9x,False,False,0.5324498997084814,0.22645311561091389
6gf9,False,False,0.45681456218275995,0.19130478805310078
6gfs,False,False,0.522542368561445,0.23900360853053412
6f92,False,False,0.6209328276483749,0.15550282758834916
6g38,False,False,0.47325702686226473,0.0962758493938112
6g34,False,False,0.5596157109180979,0.18156134092891082
6g37,False,False,0.5005300715371821,0.12292726524482682
6ghh,False,False,0.6076086440550869,0.279305287951671
6gj6,False,False,0.2659985680941606,-0.04155078739038857
6gj8,False,False,0.20444014333390803,0.02428202103786325
6g39,False,False,0.566407163720502,0.18325370305274183
6gfz,False,False,0.220122970242627,-0.02457083704354015
6gji,False,False,0.21026337876243095,-0.00580321492222069
6gjj,False,False,0.2512837536889517,-0.027819556456375728
6gjm,False,False,0.23155620031053978,-0.03538838481874426
6gjn,False,False,0.2484872731232559,0.014743325190404843
6gl8,False,False,0.2206581457686766,0.0031146371395538567
6gjr,False,False,0.20320026784793072,-0.03912316900326356
6gg4,False,True,0.4176743473478522,-0.08102938933988361
6ghj,False,False,0.11284260040917582,-0.13403543336296705
6gl9,False,False,0.33326629108940126,0.061018147275839825
6gla,False,False,0.3808244275125855,0.13409783926816257
6glb,False,False,0.3466156282115869,0.06731225192811215
6gnm,False,False,0.32146209931379405,-0.004495564452258084
6gnp,False,False,0.6180222050187731,0.2582066890176104
6guk,False,False,0.30938840544285345,-0.025597237147550075
6gon,False,False,0.30806029911705,0.03679136443227499
6gnw,False,False,0.4841335640570924,0.15697162478800067
6guh,True,True,0.3965163597711317,0.043699394089290654
6gnr,False,False,0.41050559161198114,0.06224117473467267
6gvz,False,False,0.27165811209616403,0.04426176556278816
6gxg,False,False,0.39541347427330537,0.1384104117976891
6gw4,False,False,0.2512837536889517,0.027220567297835785
6guc,False,False,0.5735004588696797,0.1308095687424119
6gue,True,True,0.4388323349245727,0.08392224348903071
6gzd,False,False,0.4351962955780547,0.1468415869278587
6h2t,False,True,0.6546960501517554,0.03584936276277055
6h1u,False,False,0.8029006424175514,0.1324144645002067
6h8s,False,False,0.3001822138662612,-0.06249630697828303
6h1d,False,False,0.29255488994971507,-0.06361412786761414
6hgf,True,True,0.262254562062066,-0.11500541691701843
6gwr,False,False,0.2683452082901132,-0.002784893197442459
6hgg,True,True,0.28315133991561714,-0.08796143392228811
6hai,False,False,0.17394882339060827,-0.05185477958219604
6hgi,False,True,0.337942691447628,-0.031129955044568475
6hax,False,False,0.1562034144552943,-0.040633447338223806
6gzm,False,False,0.44877920118286296,0.11646765640925395
6hay,False,False,0.14648641275339305,-0.0370164060123354
6gvf,True,True,0.4458736405056606,0.0702758866353813
6hhr,False,False,0.45341032518907376,0.08697153862909557
6hh5,False,False,0.17058531450744416,-0.04095170135377176
6hh3,False,False,0.2421638027828662,0.024925524375762797
6hgr,False,False,0.20433414518537554,-0.07939326438233044
6hgs,False,False,0.2133648088755288,-0.12719615741374604
6hk3,False,False,0.29962291775312205,0.05940236077984185
6hly,False,False,0.49781349041622047,0.16195923861985975
